1154168504129429506,2019-07-24 16:00:00,0.75
1154152134138404864,2019-07-24 15:00:00,0.75
1154139902398758919,2019-07-24 14:00:00,0.5
1154138781420625920,2019-07-24 14:00:00,0.5
1154121172637777920,2019-07-24 13:00:00,0.75
1154104918065573888,2019-07-24 12:00:00,1.5
1154089206316015617,2019-07-24 11:00:00,1.5
1154089109519863809,2019-07-24 11:00:00,1.5
1153835377855086592,2019-07-23 18:00:00,1.0
1153817401651150849,2019-07-23 17:00:00,1.0
1153804624228319234,2019-07-23 16:00:00,0.75
1153789210320465923,2019-07-23 15:00:00,1.5
1153774395564810240,2019-07-23 14:00:00,0.75
1153760099967483904,2019-07-23 13:00:00,1.0
1153742348964073472,2019-07-23 12:00:00,2.5
1153736093558198273,2019-07-23 12:00:00,2.0
1153736040223395840,2019-07-23 12:00:00,2.0
1153735911412137985,2019-07-23 12:00:00,2.0
1153735867468414976,2019-07-23 12:00:00,2.0
1153113981365571584,2019-07-21 18:00:00,2.0
1153113788264009729,2019-07-21 18:00:00,2.0
1153074307716640768,2019-07-21 16:00:00,1.5
1153074049624395776,2019-07-21 16:00:00,1.5
1153033357875273729,2019-07-21 13:00:00,2.5
1153018282825285632,2019-07-21 12:00:00,3.0
1153003223218679808,2019-07-21 11:00:00,3.0
1152993521558675456,2019-07-21 10:00:00,3.0
1152992259811315712,2019-07-21 10:00:00,3.0
1152747795549286400,2019-07-20 18:00:00,1.5
1152732516119220225,2019-07-20 17:00:00,1.5
1152720162316939266,2019-07-20 16:00:00,1.5
1152686317408358400,2019-07-20 14:00:00,2.5
1152670786471116800,2019-07-20 13:00:00,2.0
1152655845974405121,2019-07-20 12:00:00,2.5
1152640639881715712,2019-07-20 11:00:00,3.0
1152625649447608320,2019-07-20 10:00:00,3.0
1152388393252216833,2019-07-19 18:00:00,2.0
1152369098178744320,2019-07-19 17:00:00,2.0
1152351639828750336,2019-07-19 16:00:00,1.5
1152341012863283200,2019-07-19 15:00:00,2.0
1152323064819933184,2019-07-19 14:00:00,2.0
1152322884250902528,2019-07-19 14:00:00,2.0
1152278447084847104,2019-07-19 11:00:00,3.0
1152022703798308865,2019-07-18 18:00:00,2.0
1152008050246475787,2019-07-18 17:00:00,1.5
1152008017744814080,2019-07-18 17:00:00,1.5
1151991668876333056,2019-07-18 16:00:00,0.75
1151975650170789888,2019-07-18 15:00:00,1.0
1151962665138307073,2019-07-18 14:00:00,1.5
1151945818443640832,2019-07-18 13:00:00,1.5
1151919158142967808,2019-07-18 11:00:00,2.5
1151914926924914688,2019-07-18 11:00:00,2.5
1151660577636229120,2019-07-17 18:00:00,2.0
1151660519863943169,2019-07-17 18:00:00,2.0
1151643167671742464,2019-07-17 17:00:00,2.0
1151629220994379777,2019-07-17 16:00:00,1.5
1151628279004053505,2019-07-17 16:00:00,1.5
1151613461379502080,2019-07-17 15:00:00,2.0
1151613426432532480,2019-07-17 15:00:00,2.0
1151597925891395584,2019-07-17 14:00:00,2.5
1151589198865895424,2019-07-17 13:00:00,2.0
1151568829505396736,2019-07-17 12:00:00,2.5
1151555377822961664,2019-07-17 11:00:00,2.5
1151298429227696129,2019-07-16 18:00:00,1.0
1151283566359150592,2019-07-16 17:00:00,1.0
1151267726486192129,2019-07-16 16:00:00,0.75
1151265825803780099,2019-07-16 16:00:00,0.75
1151251187267588096,2019-07-16 15:00:00,0.75
1151237386874920960,2019-07-16 14:00:00,1.0
1151228812794875905,2019-07-16 14:00:00,0.75
1151221111872348160,2019-07-16 13:00:00,1.0
1151205390018760704,2019-07-16 12:00:00,2.5
1151190987508613121,2019-07-16 11:00:00,2.5
1150571056123580417,2019-07-14 18:00:00,1.5
1150556589268459520,2019-07-14 17:00:00,1.0
1150542080587907072,2019-07-14 16:00:00,1.0
1150528240093581312,2019-07-14 15:00:00,1.5
1150519031301984256,2019-07-14 15:00:00,0.75
1150515291345965056,2019-07-14 14:00:00,2.5
1150497359995887616,2019-07-14 13:00:00,3.0
1150480867698991104,2019-07-14 12:00:00,3.5
1150465922500403200,2019-07-14 11:00:00,3.5
1150449521958125568,2019-07-14 10:00:00,3.5
1150209853987540993,2019-07-13 18:00:00,2.0
1150193712242102273,2019-07-13 17:00:00,2.0
1150185072504426496,2019-07-13 16:00:00,2.0
1150178698533801984,2019-07-13 16:00:00,1.5
1150165373154500608,2019-07-13 15:00:00,1.5
1150151279580049408,2019-07-13 14:00:00,2.0
1150135920160411648,2019-07-13 13:00:00,2.5
1150120309812416512,2019-07-13 12:00:00,3.5
1150102994941202432,2019-07-13 11:00:00,3.5
1150088533626933248,2019-07-13 10:00:00,3.5
1149846482100445184,2019-07-12 18:00:00,2.5
1149831570473144320,2019-07-12 17:00:00,1.5
1149831269317931009,2019-07-12 17:00:00,1.5
1149820315490324480,2019-07-12 16:00:00,1.5
1149820043661729792,2019-07-12 16:00:00,1.5
1149804837875281920,2019-07-12 15:00:00,0.75
1149804744799473664,2019-07-12 15:00:00,0.75
1149788265211240448,2019-07-12 14:00:00,2.0
1149773634107346944,2019-07-12 13:00:00,2.5
1149758168479629318,2019-07-12 12:00:00,2.5
1149752297305493505,2019-07-12 12:00:00,2.5
1149740876958093312,2019-07-12 11:00:00,2.0
1149740852496834562,2019-07-12 11:00:00,2.0
1149740808305664000,2019-07-12 11:00:00,2.0
1149492880026681344,2019-07-11 19:00:00,1.5
1149492624002129920,2019-07-11 19:00:00,1.5
1149492570046599168,2019-07-11 19:00:00,1.5
1149492490115809280,2019-07-11 19:00:00,1.5
1149484628249460737,2019-07-11 18:00:00,1.0
1149484411382927360,2019-07-11 18:00:00,1.0
1149454449129115648,2019-07-11 16:00:00,0.75
1149439802367827968,2019-07-11 15:00:00,0.6666666666666666
1149423800582197248,2019-07-11 14:00:00,2.0
1149410464524206081,2019-07-11 13:00:00,2.0
1149380729412788229,2019-07-11 11:00:00,2.5
1149123766355501056,2019-07-10 18:00:00,1.5
1149123738589265920,2019-07-10 18:00:00,1.5
1149106713259155456,2019-07-10 17:00:00,0.75
1149095061285511168,2019-07-10 16:00:00,0.5
1149078013671116800,2019-07-10 15:00:00,0.75
1149068012852375552,2019-07-10 14:00:00,1.0
1149049629666729984,2019-07-10 13:00:00,2.0
1149033267485483008,2019-07-10 12:00:00,2.0
1149014971570950144,2019-07-10 11:00:00,1.5
1148759657869004800,2019-07-09 18:00:00,0.5
1148745904435822592,2019-07-09 17:00:00,0.75
1148729571199479808,2019-07-09 16:00:00,0.5833333333333334
1148713776973148160,2019-07-09 15:00:00,0.75
1148701734312693760,2019-07-09 14:00:00,2.0
1148683811909033984,2019-07-09 13:00:00,2.0
1148654174260776960,2019-07-09 11:00:00,2.5
1148037295213142016,2019-07-07 18:00:00,2.0
1148021497803362304,2019-07-07 17:00:00,2.5
1148004090854555649,2019-07-07 16:00:00,3.0
1147988525075197952,2019-07-07 15:00:00,2.0
1147974004298223616,2019-07-07 14:00:00,3.0
1147959184270303232,2019-07-07 13:00:00,3.0
1147943163929059328,2019-07-07 12:00:00,3.5
1147929268598349824,2019-07-07 11:00:00,3.0
1147914646835216384,2019-07-07 10:00:00,2.5
1147672536823394305,2019-07-06 18:00:00,2.0
1147662636110114816,2019-07-06 17:00:00,2.0
1147659071966732288,2019-07-06 17:00:00,3.5
1147644019310075904,2019-07-06 16:00:00,3.5
1147628083119177728,2019-07-06 15:00:00,2.5
1147612629717803008,2019-07-06 14:00:00,3.0
1147596765979275264,2019-07-06 13:00:00,3.5
1147569362439532544,2019-07-06 11:00:00,3.5
1147309920984846336,2019-07-05 18:00:00,2.0
1147296867710980096,2019-07-05 17:00:00,3.0
1147283362278596608,2019-07-05 16:00:00,3.5
1147234249323380736,2019-07-05 13:00:00,3.5
1145135258125230081,2019-06-29 18:00:00,2.0
1145122232789688320,2019-06-29 17:00:00,2.0
1145108413224869889,2019-06-29 16:00:00,2.0
1145089469264977920,2019-06-29 15:00:00,1.5
1145060725041184773,2019-06-29 13:00:00,3.0
1145050248621912064,2019-06-29 12:00:00,3.0
1145030258657128448,2019-06-29 11:00:00,3.0
1145015431293390848,2019-06-29 10:00:00,2.5
1144773554866491392,2019-06-28 18:00:00,2.0
1144761418513674243,2019-06-28 17:00:00,2.0
1144753916149506048,2019-06-28 17:00:00,2.0
1144742702103187457,2019-06-28 16:00:00,1.5
1144728594905591808,2019-06-28 15:00:00,2.0
1144712735453696001,2019-06-28 14:00:00,2.0
1144697605449867264,2019-06-28 13:00:00,2.0
1144685711049629696,2019-06-28 12:00:00,2.5
1144667171911417857,2019-06-28 11:00:00,2.0
1144412236204503041,2019-06-27 18:00:00,1.5
1144398426102091777,2019-06-27 17:00:00,0.75
1144381496041435136,2019-06-27 16:00:00,1.0
1144365446386216961,2019-06-27 15:00:00,2.0
1144349781231198208,2019-06-27 14:00:00,2.0
1144335276140974080,2019-06-27 13:00:00,2.5
1144324061738102784,2019-06-27 12:00:00,3.5
1144304865876668416,2019-06-27 11:00:00,2.5
1144048811599208448,2019-06-26 18:00:00,1.5
1144033991827189760,2019-06-26 17:00:00,1.0
1144018852239429632,2019-06-26 16:00:00,1.5
1144003821909073920,2019-06-26 15:00:00,0.75
1143989397865451520,2019-06-26 14:00:00,1.5
1143972746734403584,2019-06-26 13:00:00,2.0
1143957931760578560,2019-06-26 12:00:00,2.5
1143942580704428032,2019-06-26 11:00:00,2.0
1143938988924735488,2019-06-26 11:00:00,2.0
1143688628251451392,2019-06-25 18:00:00,1.5
1143688078558502913,2019-06-25 18:00:00,1.5
1143673463170715648,2019-06-25 17:00:00,0.75
1143659202734256129,2019-06-25 16:00:00,1.0
1143645504682598400,2019-06-25 15:00:00,2.0
1143625583504400385,2019-06-25 14:00:00,2.0
1143612408881020928,2019-06-25 13:00:00,1.5
1143601145660624896,2019-06-25 12:00:00,2.0
1143598717917790210,2019-06-25 12:00:00,2.0
1143583095968239616,2019-06-25 11:00:00,2.0
1143582902929653760,2019-06-25 11:00:00,2.0
1142973398043152384,2019-06-23 19:00:00,2.0
1142961444666785792,2019-06-23 18:00:00,2.0
1142946228293890048,2019-06-23 17:00:00,2.0
1142931032670265344,2019-06-23 16:00:00,2.0
1142916621624737792,2019-06-23 15:00:00,2.0
1142902238290931712,2019-06-23 14:00:00,2.5
1142886875356524544,2019-06-23 13:00:00,3.5
1142871006844874752,2019-06-23 12:00:00,3.5
1142858094705143810,2019-06-23 11:00:00,3.5
1142840094136475648,2019-06-23 10:00:00,3.5
1142598549651087361,2019-06-22 18:00:00,2.0
1142583480666116096,2019-06-22 17:00:00,1.5
1142570513165766656,2019-06-22 16:00:00,2.0
1142553228887805952,2019-06-22 15:00:00,2.0
1142538323996471296,2019-06-22 14:00:00,3.0
1142523301509550080,2019-06-22 13:00:00,3.5
1142509675289595904,2019-06-22 12:00:00,3.5
1142493375590834176,2019-06-22 11:00:00,3.5
1142479019322957824,2019-06-22 10:00:00,3.0
1142238389204217856,2019-06-21 18:00:00,1.0
1142221156218331136,2019-06-21 17:00:00,2.0
1142206449109495808,2019-06-21 16:00:00,2.5
1142191400764633088,2019-06-21 15:00:00,2.5
1142178498095665152,2019-06-21 14:00:00,3.5
1142149442511859712,2019-06-21 12:00:00,3.0
1142131350893293568,2019-06-21 11:00:00,2.5
1141876052437766145,2019-06-20 18:00:00,1.5
1141875798518796288,2019-06-20 18:00:00,1.5
1141859232834134017,2019-06-20 17:00:00,1.5
1141846683468234752,2019-06-20 16:00:00,1.5
1141846641344778240,2019-06-20 16:00:00,1.5
1141846562030510080,2019-06-20 16:00:00,1.5
1141830633980747776,2019-06-20 15:00:00,1.5
1141814917793603584,2019-06-20 14:00:00,2.5
1141799799059972096,2019-06-20 13:00:00,2.5
1141786318831120384,2019-06-20 12:00:00,2.0
1141768510298701824,2019-06-20 11:00:00,2.0
1141514249358888962,2019-06-19 18:00:00,1.5
1141514084111618048,2019-06-19 18:00:00,1.5
1141502771008421889,2019-06-19 17:00:00,1.5
1141482970131251200,2019-06-19 16:00:00,2.0
1141466569186263040,2019-06-19 15:00:00,1.5
1141451461714309120,2019-06-19 14:00:00,2.0
1141438330401202176,2019-06-19 13:00:00,2.0
1141422296361340928,2019-06-19 12:00:00,2.0
1141407669242089472,2019-06-19 11:00:00,2.0
1141149106741501952,2019-06-18 18:00:00,1.5
1141134113967001600,2019-06-18 17:00:00,2.0
1141126542027706368,2019-06-18 17:00:00,2.5
1141118931853139968,2019-06-18 16:00:00,2.0
1141102981212856322,2019-06-18 15:00:00,2.5
1141090666371411968,2019-06-18 14:00:00,1.5
1141075633247674368,2019-06-18 13:00:00,1.0
1141061319459659776,2019-06-18 12:00:00,2.5
1141043999077101568,2019-06-18 11:00:00,2.5
1140426957462441987,2019-06-16 18:00:00,2.0
1140409106097815552,2019-06-16 17:00:00,1.0
1140408884391055360,2019-06-16 17:00:00,1.0
1140395353138536448,2019-06-16 16:00:00,1.0
1140384566751846400,2019-06-16 15:00:00,1.5
1140373520926441472,2019-06-16 15:00:00,2.0
1140354970467749888,2019-06-16 13:00:00,2.5
1140354798996168704,2019-06-16 13:00:00,2.5
1140354610730659840,2019-06-16 13:00:00,2.5
1140354467843334144,2019-06-16 13:00:00,2.5
1140334435570614272,2019-06-16 12:00:00,3.0
1140322039753924608,2019-06-16 11:00:00,3.0
1140304959365238784,2019-06-16 10:00:00,3.0
1140063087975780353,2019-06-15 18:00:00,2.0
1140048205603721216,2019-06-15 17:00:00,2.0
1140032354808762368,2019-06-15 16:00:00,1.5
1140017284276035584,2019-06-15 15:00:00,1.5
1140001784305475585,2019-06-15 14:00:00,2.5
1139994513986818049,2019-06-15 14:00:00,2.5
1139991360834920448,2019-06-15 13:00:00,2.5
1139967682856361984,2019-06-15 12:00:00,3.5
1139958866983022592,2019-06-15 11:00:00,3.5
1139958751882907648,2019-06-15 11:00:00,3.5
1139940831706529792,2019-06-15 10:00:00,3.5
1139701571250352129,2019-06-14 18:00:00,1.0
1139684643735629824,2019-06-14 17:00:00,1.5
1139655878003421185,2019-06-14 15:00:00,2.5
1139641378185461760,2019-06-14 14:00:00,3.0
1139627186049056768,2019-06-14 13:00:00,3.5
1139612510376435712,2019-06-14 12:00:00,3.5
1139608802704027648,2019-06-14 12:00:00,3.0
1139337525854519296,2019-06-13 18:00:00,1.5
1139321976252596224,2019-06-13 17:00:00,1.5
1139311295532920832,2019-06-13 16:00:00,1.5
1139292555797905409,2019-06-13 15:00:00,1.5
1139277239718035456,2019-06-13 14:00:00,1.5
1139262453643018241,2019-06-13 13:00:00,3.0
1139247397446377472,2019-06-13 12:00:00,3.0
1139230906076540928,2019-06-13 11:00:00,2.5
1138974916026327041,2019-06-12 18:00:00,1.5
1138959246618374144,2019-06-12 17:00:00,0.5
1138959035787489281,2019-06-12 17:00:00,0.5
1138945065403858944,2019-06-12 16:00:00,0.75
1138928846923632640,2019-06-12 15:00:00,2.5
1138914469050953728,2019-06-12 14:00:00,2.5
1138900002908983297,2019-06-12 13:00:00,2.0
1138885832402595844,2019-06-12 12:00:00,2.5
1138869723548930049,2019-06-12 11:00:00,2.5
1138627448252166144,2019-06-11 19:00:00,1.5
1138627411208130560,2019-06-11 19:00:00,1.5
1138593309197160448,2019-06-11 17:00:00,0.4166666666666667
1138585973959274496,2019-06-11 16:00:00,0.5
1138585851837870080,2019-06-11 16:00:00,0.5
1138585792111005696,2019-06-11 16:00:00,0.5
1138568472412082176,2019-06-11 15:00:00,0.5
1138552929994956801,2019-06-11 14:00:00,1.5
1138538918188470272,2019-06-11 13:00:00,2.0
1138521818120069122,2019-06-11 12:00:00,2.5
1138507859933552640,2019-06-11 11:00:00,2.0
1137887868783693824,2019-06-09 18:00:00,2.0
1137872629946130432,2019-06-09 17:00:00,2.0
1137867553651343360,2019-06-09 17:00:00,1.5
1137857047263793152,2019-06-09 16:00:00,1.5
1137841867234562053,2019-06-09 15:00:00,2.0
1137826969616125952,2019-06-09 14:00:00,2.0
1137815700314005505,2019-06-09 13:00:00,2.5
1137799175930691584,2019-06-09 12:00:00,3.5
1137781780537151488,2019-06-09 11:00:00,3.5
1137527691282866176,2019-06-08 18:00:00,2.0
1137513237988036608,2019-06-08 17:00:00,1.5
1137498415363788802,2019-06-08 16:00:00,1.5
1137480599134801920,2019-06-08 15:00:00,1.5
1137480543480602624,2019-06-08 15:00:00,1.5
1137465423698358272,2019-06-08 14:00:00,2.0
1137450426553344000,2019-06-08 13:00:00,3.0
1137434211051139073,2019-06-08 12:00:00,3.0
1137420781871173633,2019-06-08 11:00:00,3.0
1137404120803889152,2019-06-08 10:00:00,2.5
1137165197217476608,2019-06-07 18:00:00,0.75
1137165015079800832,2019-06-07 18:00:00,0.75
